21/01/2016	13:00	8.6	44		1	1760000	58	0
21/01/2016	14:00	10.1	40		1	1560000	58	0
21/01/2016	15:00	10.4	42		0	1160000	58	0
21/01/2016	16:00	6.4	55	310	2	330000	26	0
21/01/2016	17:00	4.1	65	320	5	40000	12	0
21/01/2016	18:00	3.2	67	320	4	0	0	0
21/01/2016	19:00	2.4	69	320	5	0	0	0
21/01/2016	20:00	1.9	69	320	5	0	0	0
21/01/2016	21:00	1.5	69	330	4	0	0	0
21/01/2016	22:00	1	70	340	4	0	0	0
21/01/2016	23:00	0.7	71	340	2	0	0	0
22/01/2016	00:00	0.6	69	320	4	0	0	0
22/01/2016	01:00	0.4	69	330	4	0	0	0
